iter	RMSE
3846	1.292191132
3847	1.292161762
3848	1.292148624
3849	1.292137108
3850	1.292112904
3851	1.292105249
3852	1.292082417
3853	1.292062072
3854	1.292044708
3855	1.292033143
3856	1.292023245
3857	1.292010255
3858	1.29199254
3859	1.291980654
3860	1.291968679
3861	1.29193941
3862	1.291925958
3863	1.291906488
3864	1.291887792
3865	1.291866268
3866	1.291850766
3867	1.291821613
3868	1.291797559
3869	1.291782577
3870	1.29176496
3871	1.291749432
3872	1.291721112
3873	1.291706462
3874	1.291695498
3875	1.291685289
3876	1.291678855
3877	1.291666615
3878	1.291658333
3879	1.291647051
3880	1.291633514
3881	1.291626575
3882	1.291594081
3883	1.291583734
3884	1.291573981
3885	1.29156338
3886	1.291553308
3887	1.291541565
3888	1.291534308
3889	1.291523677
3890	1.291491237
3891	1.291469169
3892	1.291463766
3893	1.291448349
3894	1.291438187
3895	1.291405825
3896	1.291383737
3897	1.291367719
3898	1.291358401
3899	1.291338699
3900	1.291319768
3901	1.291293575
3902	1.291271084
3903	1.291260337
3904	1.291246128
3905	1.291234
3906	1.29122518
3907	1.29121177
3908	1.291179512
3909	1.291147316
3910	1.291134271
3911	1.29111961
3912	1.291105709
3913	1.291085188
3914	1.291078813
3915	1.291064508
3916	1.291049242
3917	1.291024389
3918	1.290992261
3919	1.290985625
3920	1.290972825
3921	1.290961191
3922	1.290933253
3923	1.29090959
3924	1.290903549
3925	1.29089165
3926	1.290859597
3927	1.290842197
3928	1.290827922
3929	1.290818721
3930	1.290793948
3931	1.290783322
3932	1.290738431
3933	1.290719958
3934	1.29071677
3935	1.290694166
3936	1.290678984
3937	1.290660209
3938	1.290653835
3939	1.290639417
3940	1.29061991
3941	1.290608005
3942	1.290597211
3943	1.290585515
3944	1.290576913
3945	1.290545246
3946	1.290531969
3947	1.290517365
3948	1.290505788
3949	1.290492474
3950	1.29046053
3951	1.29044935
3952	1.290436031
3953	1.290419797
3954	1.290410763
3955	1.290388101
3956	1.29036539
3957	1.290358937
3958	1.290341357
3959	1.290326038
3960	1.290313507
3961	1.290307864
3962	1.290298694
3963	1.290266828
3964	1.290255198
3965	1.290240988
3966	1.290229884
3967	1.290205353
3968	1.290183755
3969	1.290176409
3970	1.290144649
3971	1.290134107
3972	1.29011771
3973	1.290088916
3974	1.290069695
3975	1.290039054
3976	1.290007358
3977	1.289975722
3978	1.289964062
3979	1.289951266
3980	1.28993962
3981	1.289932366
3982	1.289923443
3983	1.28991492
3984	1.289896637
3985	1.289882172
3986	1.289872524
3987	1.289860137
3988	1.289838554
3989	1.289820346
3990	1.289808472
3991	1.28980205
3992	1.289784401
3993	1.289760916
3994	1.289753137
3995	1.289738131
3996	1.289727665
3997	1.289714312
3998	1.289703934
3999	1.289668173
4000	1.289655845
4001	1.289649119
4002	1.289634464
4003	1.289621437
4004	1.289603255
4005	1.289589352
4006	1.289579198
4007	1.289569896
4008	1.289559826
4009	1.289550042
4010	1.289546208
4011	1.289529254
4012	1.289521231
4013	1.289510362
4014	1.289502837
4015	1.289484695
4016	1.289477454
4017	1.289445921
4018	1.289426337
4019	1.289403321
4020	1.28938888
4021	1.289375975
4022	1.289366839
4023	1.28935634
4024	1.289338231
4025	1.289327791
4026	1.289310002
4027	1.289304311
4028	1.289272837
4029	1.289261576
4030	1.289248586
4031	1.289240039
4032	1.28922718
4033	1.289214695
4034	1.289205768
4035	1.289194835
4036	1.289170497
4037	1.289147008
4038	1.289128691
4039	1.289117508
4040	1.289087971
4041	1.289074972
4042	1.289059357
4043	1.289018426
4044	1.289004732
4045	1.288988201
4046	1.288956807
4047	1.288950743
4048	1.288919407
4049	1.288902152
4050	1.28888922
4051	1.288866139
4052	1.288855311
4053	1.288844675
4054	1.288822401
4055	1.288791147
4056	1.288780572
4057	1.288772652
4058	1.288757936
4059	1.288743092
4060	1.288730579
4061	1.288718912
4062	1.28870807
4063	1.288691782
4064	1.28867848
4065	1.288664815
4066	1.288636199
4067	1.288613897
4068	1.28860994
4069	1.288597321
4070	1.288590558
4071	1.288572818
4072	1.288541648
4073	1.28852827
4074	1.288505426
4075	1.288494813
4076	1.28847697
4077	1.288448641
4078	1.288442759
4079	1.288436324
4080	1.288422708
4081	1.288410158
4082	1.288398755
4083	1.288367659
4084	1.288354873
4085	1.288340827
4086	1.288327706
4087	1.28829828
4088	1.288279446
4089	1.288265728
4090	1.288255508
4091	1.288224506
4092	1.288205662
4093	1.288179621
4094	1.288153599
4095	1.288126629
4096	1.288115929
4097	1.288102594
4098	1.288098613
4099	1.28808726
4100	1.288068669
4101	1.288039035
4102	1.288001315
4103	1.287989615
4104	1.287979054
4105	1.287974767
4106	1.287966814
4107	1.287956156
4108	1.287944312
4109	1.287936551
4110	1.28792676
4111	1.287899448
4112	1.287880664
4113	1.287875067
4114	1.287862589
4115	1.287842425
4116	1.287828971
4117	1.287816344
4118	1.287801827
4119	1.28778894
4120	1.287775474
4121	1.287766552
4122	1.287762734
4123	1.28774994
4124	1.287741294
4125	1.287732118
4126	1.287719806
4127	1.287706592
4128	1.287698859
4129	1.287693067
4130	1.28766636
4131	1.287654205
4132	1.287626001
4133	1.287613695
4134	1.287563073
4135	1.287556791
4136	1.287550617
4137	1.287540998
4138	1.287520899
4139	1.28751031
4140	1.287482858
4141	1.287471082
4142	1.287457462
4143	1.287449691
4144	1.287442498
4145	1.287436715
4146	1.287424481
4147	1.287393692
4148	1.287386345
4149	1.287377427
4150	1.287371106
4151	1.287343009
4152	1.287331708
4153	1.287302794
4154	1.287292181
4155	1.287279591
4156	1.287256183
4157	1.287228173
4158	1.287199524
4159	1.287172907
4160	1.287156281
4161	1.287136526
4162	1.287109973
4163	1.28709635
4164	1.28708761
4165	1.287074674
4166	1.287053204
4167	1.287039311
4168	1.287025396
4169	1.287013579
4170	1.287003421
4171	1.286983078
4172	1.286976109
4173	1.28696865
4174	1.286955049
4175	1.286939438
4176	1.286922113
4177	1.286904212
4178	1.286875792
4179	1.286862839
4180	1.286846944
4181	1.286819992
4182	1.286803033
4183	1.286790147
4184	1.286775736
4185	1.286750013
4186	1.286735962
4187	1.286719811
4188	1.286693738
4189	1.286665432
4190	1.286651417
4191	1.286643561
4192	1.286632749
4193	1.286630337
4194	1.286619581
4195	1.286615382
4196	1.286606756
4197	1.286593927
4198	1.286583067
4199	1.286572509
4200	1.286541879
4201	1.286537334
4202	1.286528087
4203	1.286510065
4204	1.286490556
4205	1.286478127
4206	1.286474281
4207	1.286461492
4208	1.28644859
4209	1.286435701
4210	1.286405137
4211	1.286383348
4212	1.286365132
4213	1.286356985
4214	1.286345116
4215	1.286334612
4216	1.286321269
4217	1.286308448
4218	1.286291388
4219	1.28627981
4220	1.286261524
4221	1.286249622
4222	1.286231101
4223	1.286219471
4224	1.286207501
4225	1.286177014
4226	1.286164486
4227	1.286146497
4228	1.28612863
4229	1.286115329
4230	1.286106525
4231	1.286090111
4232	1.286086306
4233	1.286073493
4234	1.286063187
4235	1.286036986
4236	1.286027644
4237	1.286003413
4238	1.285994327
4239	1.285985382
4240	1.285981282
4241	1.285950619
4242	1.285933532
4243	1.28590532
4244	1.285895805
4245	1.285891947
4246	1.285861541
4247	1.285852936
4248	1.285824557
4249	1.285812862
4250	1.285796993
4251	1.28578866
4252	1.285775173
4253	1.285755227
4254	1.285739348
4255	1.285731796
4256	1.285716645
4257	1.285704707
4258	1.285694457
4259	1.285675688
4260	1.285645356
4261	1.285633604
4262	1.285603325
4263	1.28558244
4264	1.285565402
4265	1.285556962
4266	1.28554756
4267	1.285538826
4268	1.285533961
4269	1.285507727
4270	1.285480914
4271	1.285458662
4272	1.285448458
4273	1.28543435
4274	1.285406686
4275	1.285381549
4276	1.285363909
4277	1.285348991
4278	1.285342949
4279	1.285331663
4280	1.285328466
4281	1.285319531
4282	1.285272463
4283	1.285245903
4284	1.285234071
4285	1.285231378
4286	1.285227582
4287	1.285200191
4288	1.285184132
4289	1.285168163
4290	1.285161474
4291	1.285149318
4292	1.285137305
4293	1.285131833
4294	1.285127956
4295	1.285114717
4296	1.285110854
4297	1.285092764
4298	1.285077307
4299	1.285070945
4300	1.285062415
4301	1.285052597
4302	1.285030507
4303	1.285009803
4304	1.285002693
4305	1.284996303
4306	1.284984233
4307	1.284966297
4308	1.28495257
4309	1.284935507
4310	1.284928875
4311	1.284903534
4312	1.284890022
4313	1.284870878
4314	1.284840721
4315	1.284824054
4316	1.284799834
4317	1.28478985
4318	1.284778623
4319	1.284764631
4320	1.284753479
4321	1.284743713
4322	1.284727167
4323	1.28471455
4324	1.28468445
4325	1.284670424
4326	1.284660608
4327	1.284633362
4328	1.284617514
4329	1.2846077
4330	1.284577672
4331	1.28456729
4332	1.284549036
4333	1.284521856
4334	1.28450844
4335	1.284494183
4336	1.284477515
4337	1.28446776
4338	1.284455447
4339	1.284429614
4340	1.284399654
4341	1.284383915
4342	1.284370649
4343	1.284361154
4344	1.284348027
4345	1.284325371
4346	1.284309459
4347	1.284288249
4348	1.284279289
4349	1.284269062
4350	1.284257472
4351	1.28424201
4352	1.284226171
4353	1.284202727
4354	1.284191277
4355	1.284177935
4356	1.284165381
4357	1.284156658
4358	1.284151168
4359	1.28413076
4360	1.284119668
4361	1.284115857
4362	1.284107513
4363	1.284096041
4364	1.284090286
4365	1.28407125
4366	1.284065569
4367	1.284061435
4368	1.284035788
4369	1.284026729
4370	1.284012062
4371	1.284001072
4372	1.283992555
4373	1.283984993
4374	1.283976404
4375	1.28396267
4376	1.283945681
4377	1.283932399
4378	1.283919183
4379	1.283889323
4380	1.283876137
4381	1.283850455
4382	1.283838818
4383	1.283832627
4384	1.283807198
4385	1.283793998
4386	1.283778519
4387	1.283765361
4388	1.283755215
4389	1.283746575
4390	1.283737952
4391	1.283723635
4392	1.283707163
4393	1.283703369
4394	1.283681132
4395	1.28367655
4396	1.283660957
4397	1.283650577
4398	1.283642781
4399	1.283621115
4400	1.283609855
4401	1.283604293
4402	1.283574545
4403	1.283544853
4404	1.283536212
4405	1.283506577
4406	1.283494986
4407	1.283487319
4408	1.283455566
4409	1.283447565
4410	1.283422285
4411	1.283403069
4412	1.283398092
4413	1.283387489
4414	1.283381174
4415	1.283351604
4416	1.283336815
4417	1.283307297
4418	1.283295675
4419	1.283282851
4420	1.283272268
4421	1.283259809
4422	1.283234377
4423	1.283229092
4424	1.283218706
4425	1.283208254
4426	1.283183063
4427	1.283172695
4428	1.283148277
4429	1.283118826
4430	1.283110614
4431	1.283108851
4432	1.283079454
4433	1.283066414
4434	1.283057531
4435	1.283043139
4436	1.283022827
4437	1.283004357
4438	1.282992613
4439	1.28296513
4440	1.282953567
4441	1.282919299
4442	1.282903019
4443	1.282895485
4444	1.282888365
4445	1.282859028
4446	1.282855221
4447	1.282851389
4448	1.282822107
4449	1.282815165
4450	1.282798554
4451	1.282792808
4452	1.282780531
4453	1.282765414
4454	1.28275157
4455	1.282743716
4456	1.282732345
4457	1.282717093
4458	1.282704904
4459	1.282695734
4460	1.282686394
4461	1.282678153
4462	1.282647152
4463	1.282635025
4464	1.282625532
4465	1.282619038
4466	1.282608785
4467	1.282600546
4468	1.28259173
4469	1.282574897
4470	1.282561436
4471	1.282546471
4472	1.282536993
4473	1.282526184
4474	1.282501936
4475	1.282493758
4476	1.282483595
4477	1.282458334
4478	1.282450591
4479	1.282442419
4480	1.282430838
4481	1.282405836
4482	1.282389007
4483	1.282375655
4484	1.282364349
4485	1.282344441
4486	1.282337906
4487	1.282311184
4488	1.282291177
4489	1.282287398
4490	1.282262639
4491	1.282250822
4492	1.282240796
4493	1.28222407
4494	1.282194666
4495	1.282171113
4496	1.282159872
4497	1.282141142
4498	1.282131728
4499	1.282121727
4500	1.282108481
4501	1.282099071
4502	1.282088323
4503	1.282077411
4504	1.28206958
4505	1.282060951
4506	1.2820508
4507	1.28203859
4508	1.282016908
4509	1.281996963
4510	1.281989628
4511	1.281984031
4512	1.281953305
4513	1.281937212
4514	1.281925448
4515	1.281917991
4516	1.2818985
4517	1.281887516
4518	1.281881723
4519	1.281872462
4520	1.281860343
4521	1.28184744
4522	1.281818348
4523	1.281800841
4524	1.281796638
4525	1.281786187
4526	1.281778462
4527	1.28176718
4528	1.281759074
4529	1.281749349
4530	1.281730879
4531	1.281723348
4532	1.281712784
4533	1.28169924
4534	1.281683392
4535	1.281670567
4536	1.281651222
4537	1.28161808
4538	1.281614872
4539	1.281597261
4540	1.281588565
4541	1.281571189
4542	1.281565771
4543	1.281556284
4544	1.281543422
4545	1.281518665
4546	1.281512052
4547	1.28150276
4548	1.281498205
4549	1.281488964
4550	1.281476594
4551	1.281463324
4552	1.281450299
4553	1.281444282
4554	1.281431543
4555	1.281421062
4556	1.281407312
4557	1.281384666
4558	1.281370076
4559	1.281352853
4560	1.281339798
4561	1.281324254
4562	1.281316606
4563	1.281306826
4564	1.281289063
4565	1.281270246
4566	1.281249163
4567	1.28123815
4568	1.281211158
4569	1.281201157
4570	1.281188459
4571	1.28118143
4572	1.28117556
4573	1.281155029
4574	1.28114329
4575	1.281114332
4576	1.281092909
4577	1.281087663
4578	1.281078263
4579	1.281071982
4580	1.281043084
4581	1.281037044
4582	1.281020154
4583	1.281005097
4584	1.280995031
4585	1.280988344
4586	1.280977547
4587	1.28096615
4588	1.280939825
4589	1.280929578
4590	1.280900755
4591	1.280890117
4592	1.280883284
4593	1.280865348
4594	1.280859546
4595	1.280854361
4596	1.280848648
4597	1.280842703
4598	1.280831378
4599	1.280819987
4600	1.280791237
4601	1.280780322
4602	1.280767753
4603	1.280746883
4604	1.28071819
4605	1.280703026
4606	1.280692959
4607	1.280687614
4608	1.280681719
4609	1.280659348
4610	1.280652386
4611	1.280647433
4612	1.280623039
4613	1.280612041
4614	1.280583406
4615	1.280577258
4616	1.280568725
4617	1.280563794
4618	1.280539949
4619	1.280515599
4620	1.280509528
4621	1.28048336
4622	1.280472889
4623	1.280458631
4624	1.280444029
4625	1.280432022
4626	1.280423536
4627	1.280412645
4628	1.28039444
4629	1.280385238
4630	1.280381457
4631	1.280370424
4632	1.280356565
4633	1.28034962
4634	1.28034118
4635	1.280336444
4636	1.28033148
4637	1.280315786
4638	1.280287222
4639	1.280249995
4640	1.280245195
4641	1.280235188
4642	1.280225457
4643	1.28020944
4644	1.280197996
4645	1.280171911
4646	1.280162874
4647	1.280154666
4648	1.280145644
4649	1.280137758
4650	1.280122228
4651	1.280111339
4652	1.28010699
4653	1.280093817
4654	1.280065323
4655	1.280047982
4656	1.280035878
4657	1.28002504
4658	1.280015466
4659	1.280011222
4660	1.279998643
4661	1.279988501
4662	1.279973343
4663	1.279965032
4664	1.279955661
4665	1.279941326
4666	1.279926636
4667	1.279922859
4668	1.279911936
4669	1.279901545
4670	1.279886829
4671	1.279876098
4672	1.279857125
4673	1.279827846
4674	1.279808224
4675	1.279789542
4676	1.279779202
4677	1.279768658
4678	1.279745385
4679	1.279729835
4680	1.279715201
4681	1.279711461
4682	1.27970637
4683	1.279695478
4684	1.279669534
4685	1.279656464
4686	1.279630569
4687	1.279619689
4688	1.279578261
4689	1.279563208
4690	1.279559469
4691	1.279552833
4692	1.27952447
4693	1.279514966
4694	1.27949926
4695	1.279491919
4696	1.279484272
4697	1.279472151
4698	1.279461028
4699	1.279457267
4700	1.279446428
4701	1.279421473
4702	1.27941068
4703	1.279399275
4704	1.279396581
4705	1.279371233
4706	1.27932698
4707	1.279298704
4708	1.27928709
4709	1.279276944
4710	1.279264884
4711	1.279245106
4712	1.279241358
4713	1.27921314
4714	1.279202504
4715	1.279172998
4716	1.279164678
4717	1.279160933
4718	1.279151832
4719	1.279128725
4720	1.279117959
4721	1.279107648
4722	1.279088471
4723	1.279084543
4724	1.27905647
4725	1.279045385
4726	1.279033369
4727	1.279021904
4728	1.279011916
4729	1.278996823
4730	1.278984749
4731	1.27896855
4732	1.278946422
4733	1.278942685
4734	1.278927116
4735	1.278897966
4736	1.27888605
4737	1.278866412
4738	1.278845157
4739	1.278833016
4740	1.278824018
4741	1.278818356
4742	1.278807368
4743	1.278795251
4744	1.27878385
4745	1.278773488
4746	1.278747718
4747	1.278738856
4748	1.278727619
4749	1.278717971
4750	1.27871423
4751	1.278704751
4752	1.278693806
4753	1.278682043
4754	1.278658419
4755	1.27865523
4756	1.278646388
4757	1.278622508
4758	1.278620799
4759	1.278613994
4760	1.278603339
4761	1.278591998
4762	1.278581367
4763	1.278568383
4764	1.278557544
4765	1.27855147
4766	1.278538549
4767	1.278514715
4768	1.278504596
4769	1.278495808
4770	1.278486368
4771	1.27846617
4772	1.278456649
4773	1.27843632
4774	1.278406363
4775	1.278378278
4776	1.278367998
4777	1.278343988
4778	1.278318364
4779	1.278313387
4780	1.278289087
4781	1.278278815
4782	1.27827412
4783	1.278268579
4784	1.278226801
4785	1.278198796
4786	1.278188435
4787	1.278177799
4788	1.278169611
4789	1.278164051
4790	1.278149662
4791	1.278141532
4792	1.278127273
4793	1.278110064
4794	1.278098092
4795	1.278088707
4796	1.278070309
4797	1.278060018
4798	1.278048093
4799	1.278032792
4800	1.278029854
4801	1.278024357
4802	1.278014571
4803	1.277990666
4804	1.277981263
4805	1.277969702
4806	1.277954892
4807	1.277941515
4808	1.277915811
4809	1.277903083
4810	1.277878565
4811	1.27785064
4812	1.277840095
4813	1.277834033
4814	1.277825303
4815	1.27781785
4816	1.277800876
4817	1.277795472
4818	1.277784939
4819	1.277773745
4820	1.277745885
4821	1.27773557
4822	1.277729439
4823	1.277703946
4824	1.277697073
4825	1.277677824
4826	1.277670245
4827	1.277657297
4828	1.277628668
4829	1.277588297
4830	1.277564426
4831	1.277558228
4832	1.27755024
4833	1.277538404
4834	1.277528423
4835	1.277524681
4836	1.277499268
4837	1.277485942
4838	1.277477174
4839	1.277465742
4840	1.277437964
4841	1.277424809
4842	1.277410158
4843	1.277399861
4844	1.27739615
4845	1.277383959
4846	1.277372605
4847	1.277361871
4848	1.277348989
4849	1.277342914
4850	1.277335458
4851	1.277325748
4852	1.277317609
4853	1.277312815
4854	1.27730634
4855	1.277296771
4856	1.277274398
4857	1.277265074
4858	1.27725669
4859	1.277248112
4860	1.277244371
4861	1.277214332
4862	1.277199037
4863	1.277175656
4864	1.277170057
4865	1.27716635
4866	1.277156812
4867	1.277141281
4868	1.277129783
4869	1.277124674
4870	1.277102181
4871	1.277092767
4872	1.277087053
4873	1.277068387
4874	1.277057519
4875	1.277031348
4876	1.277016601
4877	1.277002251
4878	1.27699131
4879	1.276980931
4880	1.276971688
4881	1.276954741
4882	1.276950951
4883	1.276941483
4884	1.276916157
4885	1.276909969
4886	1.276900375
4887	1.276890375
4888	1.276866595
4889	1.276858849
4890	1.276848086
4891	1.276839337
4892	1.276831782
4893	1.27680414
4894	1.276792467
4895	1.276783939
4896	1.276771635
4897	1.276766189
4898	1.276752233
4899	1.27674565
4900	1.276735723
4901	1.276724695
4902	1.276714101
4903	1.276702472
4904	1.276674915
4905	1.276668948
4906	1.27665898
4907	1.276648672
4908	1.276641188
4909	1.276630473
4910	1.276620271
4911	1.276584773
4912	1.276561485
4913	1.276541631
4914	1.276537931
4915	1.276522033
4916	1.276508096
4917	1.276489544
4918	1.276480892
4919	1.2764768
4920	1.276468161
4921	1.276456837
4922	1.276443399
4923	1.276413717
4924	1.276399144
4925	1.27638913
4926	1.276383184
4927	1.276366523
4928	1.276358485
4929	1.276348674
4930	1.276344955
4931	1.276319599
4932	1.276300823
4933	1.276297056
4934	1.276289168
4935	1.276264021
4936	1.276256342
4937	1.276248085
4938	1.276234285
4939	1.27622649
4940	1.276216749
4941	1.276210373
4942	1.276202342
4943	1.276192034
4944	1.276183366
4945	1.27617464
4946	1.276154465
4947	1.276141508
4948	1.276135876
4949	1.276116144
4950	1.276097812
4951	1.27608921
4952	1.27608078
4953	1.276070091
4954	1.276051349
4955	1.27604707
4956	1.276033623
4957	1.276023585
4958	1.276012125
4959	1.276005399
4960	1.275988911
4961	1.275981895
4962	1.275973089
4963	1.275960059
4964	1.27591967
4965	1.275911908
4966	1.275904931
4967	1.275879875
4968	1.275869413
4969	1.275859546
4970	1.275846496
4971	1.275842533
4972	1.275836851
4973	1.275823494
4974	1.275816023
4975	1.275810485
4976	1.275783074
4977	1.275778582
4978	1.275757585
4979	1.275739588
4980	1.275732536
4981	1.275717636
4982	1.275713894
4983	1.275704351
4984	1.275682313
4985	1.275673862
4986	1.27564349
4987	1.275625969
4988	1.275615849
4989	1.275603698
4990	1.275588824
4991	1.275580357
4992	1.275576629
4993	1.275570768
4994	1.275556159
4995	1.27554638
4996	1.275509612
4997	1.275482298
4998	1.275478544
4999	1.275469265
